locality,Price,Number_bedrooms,Living_area
377109.90860215056,399000,2.0,95.0
203822.5806451613,224000,2.0,103.0
250661.53846153847,234000,2.0,84.0
203822.5806451613,234000,2.0,112.0
203822.5806451613,284000,2.0,150.0
243191.66666666666,336000,3.0,97.0
240800.0,179000,2.0,110.0
259664.33333333334,125000,2.0,80.0
377109.90860215056,275000,1.0,60.0
377109.90860215056,375000,2.0,121.0
377109.90860215056,385000,3.0,168.0
259664.33333333334,449000,2.0,315.0
209581.3,212769,2.0,83.0
209581.3,215702,2.0,82.0
377109.90860215056,249000,2.0,66.0
216300.0,265000,3.0,144.0
209581.3,274810,2.0,94.0
276289.0625,355000,2.0,118.0
310183.3,340000,2.0,110.0
401304.347826087,442000,3.0,108.0
401304.347826087,675000,3.0,207.0
253740.0,260000,2.0,95.0
299330.5970149254,303825,2.0,97.0
238888.88888888888,199000,2.0,75.0
260753.96825396825,250000,2.0,75.0
411343.975,299000,4.0,150.0
374320.2702702703,620000,2.0,123.0
195666.66666666666,225000,2.0,100.0
299330.5970149254,259000,1.0,110.0
299330.5970149254,285000,2.0,103.0
252560.162601626,580000,5.0,250.0
401304.347826087,600000,3.0,102.0
252560.162601626,249000,2.0,100.0
252560.162601626,200000,2.0,120.0
299330.5970149254,209000,3.0,174.0
253740.0,265000,2.0,125.0
379318.75,169000,2.0,60.0
260753.96825396825,250000,2.0,81.0
299330.5970149254,280000,2.0,109.0
260753.96825396825,140000,1.0,57.0
260753.96825396825,285000,2.0,106.0
411343.975,339000,2.0,96.0
411343.975,375000,3.0,150.0
379318.75,325000,2.0,110.0
243191.66666666666,225000,2.0,75.0
250661.53846153847,145000,1.0,45.0
255851.85185185185,195000,2.0,73.0
250661.53846153847,275000,3.0,133.0
243191.66666666666,227000,3.0,90.0
216138.5,169000,2.0,95.0
260753.96825396825,250000,2.0,103.0
260753.96825396825,75000,1.0,24.0
252560.162601626,289000,3.0,119.0
252560.162601626,165000,2.0,100.0
252560.162601626,210000,2.0,95.0
252560.162601626,235000,2.0,105.0
374320.2702702703,240000,1.0,55.0
374320.2702702703,250000,1.0,65.0
299330.5970149254,330000,2.0,90.0
320000.0,350000,3.0,115.0
374320.2702702703,360000,2.0,98.0
379318.75,466500,3.0,133.0
375625.0,235000,1.0,70.0
356666.6666666667,245000,2.0,86.0
252560.162601626,250000,2.0,92.0
260753.96825396825,295000,2.0,75.0
379318.75,558500,3.0,133.0
296985.82608695654,210000,2.0,85.0
235232.47368421053,350000,3.0,350.0
377109.90860215056,695000,2.0,235.0
377109.90860215056,378305,2.0,117.0
300883.07692307694,150000,2.0,89.0
259664.33333333334,169000,2.0,119.0
269781.9859154929,325962,2.0,95.0
377109.90860215056,598000,3.0,190.0
377109.90860215056,453600,2.0,89.0
377109.90860215056,655200,2.0,143.0
306161.74074074073,341000,2.0,109.0
306161.74074074073,277822,2.0,112.0
306161.74074074073,336522,2.0,105.0
306161.74074074073,349877,4.0,119.0
306161.74074074073,367718,2.0,124.0
306161.74074074073,319122,2.0,105.0
377109.90860215056,595000,2.0,220.0
377109.90860215056,549000,3.0,225.0
259664.33333333334,149900,1.0,45.0
300883.07692307694,157000,2.0,75.0
269781.9859154929,174000,2.0,80.0
377109.90860215056,179000,2.0,55.0
212400.0,199000,3.0,130.0
377109.90860215056,209000,2.0,70.0
210000.0,185000,2.0,95.0
250661.53846153847,250000,1.0,72.0
243191.66666666666,272500,2.0,100.0
126500.0,155000,1.0,63.0
158629.16666666666,115000,1.0,71.0
259664.33333333334,330000,2.0,95.0
377109.90860215056,590000,2.0,135.0
216300.0,149900,1.0,90.0
300883.07692307694,199000,1.0,70.0
300883.07692307694,284900,2.0,98.0
300883.07692307694,299900,2.0,103.0
300883.07692307694,299900,2.0,94.0
300883.07692307694,299900,2.0,97.0
300883.07692307694,299900,2.0,97.0
300883.07692307694,309900,2.0,100.0
300883.07692307694,359900,3.0,117.0
230111.11111111112,249000,2.0,166.0
250661.53846153847,210000,2.0,90.0
243191.66666666666,350000,3.0,126.0
243191.66666666666,350000,3.0,126.0
243191.66666666666,290000,2.0,83.0
320000.0,290000,2.0,82.0
379318.75,280000,2.0,75.0
260753.96825396825,227500,1.0,70.0
374320.2702702703,370000,2.0,83.0
379318.75,565000,3.0,130.0
379318.75,595000,3.0,130.0
379318.75,297500,2.0,85.0
260753.96825396825,199000,2.0,86.0
260753.96825396825,250000,3.0,114.0
379318.75,380500,2.0,105.0
379318.75,385500,2.0,104.0
379318.75,466500,3.0,136.0
216138.5,125000,1.0,58.0
196900.0,155000,2.0,110.0
251578.4375,175000,2.0,68.0
191738.75,255000,4.0,220.0
250661.53846153847,125000,1.0,40.0
191738.75,225000,2.0,82.0
158629.16666666666,165000,2.0,60.0
251578.4375,125000,1.0,40.0
221625.0,192000,1.0,65.0
221625.0,241000,2.0,79.0
221625.0,277000,2.0,78.0
221625.0,306000,3.0,105.0
221625.0,319000,3.0,105.0
243191.66666666666,224500,2.0,86.0
243191.66666666666,224500,2.0,85.0
243191.66666666666,242500,2.0,96.0
243191.66666666666,415000,3.0,115.0
154400.0,99000,1.0,40.0
108000.0,149000,2.0,65.0
255851.85185185185,125000,1.0,50.0
240800.0,200000,1.0,70.0
250661.53846153847,219000,2.0,78.0
250661.53846153847,229000,2.0,78.0
203822.5806451613,145000,2.0,75.0
300883.07692307694,185000,1.0,107.0
269781.9859154929,195000,3.0,122.0
269781.9859154929,350000,2.0,123.0
244713.63636363635,190000,2.0,115.0
300883.07692307694,259000,2.0,87.0
306161.74074074073,395000,3.0,251.0
300883.07692307694,399000,1.0,145.0
281484.9743589744,297500,2.0,160.0
209581.3,184500,1.0,63.0
209581.3,230000,2.0,86.0
306161.74074074073,269000,2.0,111.0
306161.74074074073,289000,2.0,107.0
209581.3,167500,1.0,67.0
281484.9743589744,439200,2.0,152.0
243191.66666666666,159000,1.0,67.0
168000.0,168000,2.0,165.0
276289.0625,169000,2.0,90.0
269781.9859154929,299000,3.0,150.0
262102.2,210000,2.0,88.0
200000.0,200000,2.0,65.0
200000.0,200000,2.0,89.0
300883.07692307694,458000,4.0,215.0
281484.9743589744,285000,2.0,132.0
200050.0,125000,2.0,80.0
300883.07692307694,239000,1.0,72.0
300883.07692307694,285000,2.0,85.0
207409.6,179900,2.0,81.0
234742.85714285713,185000,2.0,81.0
300883.07692307694,267000,2.0,115.0
200050.0,309000,3.0,113.0
377109.90860215056,469000,2.0,96.0
238700.0,215000,2.0,95.0
243191.66666666666,249000,1.0,59.0
282329.1666666667,298000,2.0,99.0
243191.66666666666,299000,2.0,84.0
275000.0,275000,3.0,133.0
203822.5806451613,325000,2.0,132.0
203822.5806451613,329000,2.0,136.0
282329.1666666667,249000,1.0,60.0
115181.81818181818,95000,1.0,76.0
115181.81818181818,99000,1.0,71.0
115181.81818181818,105000,2.0,87.0
115181.81818181818,120000,2.0,102.0
115181.81818181818,120000,2.0,114.0
115181.81818181818,120000,2.0,98.0
115181.81818181818,120000,2.0,110.0
115181.81818181818,120000,2.0,94.0
203822.5806451613,195000,2.0,90.0
250661.53846153847,349000,2.0,139.0
250661.53846153847,199000,1.0,71.0
282329.1666666667,263500,1.0,89.0
216138.5,164027,1.0,63.0
216138.5,211615,2.0,82.0
216138.5,220597,2.0,86.0
216138.5,241666,2.0,95.0
216138.5,322757,2.0,142.0
115181.81818181818,120000,2.0,115.0
203822.5806451613,135000,1.0,51.0
230111.11111111112,225000,2.0,95.0
282329.1666666667,420000,3.0,136.0
126500.0,98000,3.0,99.0
250661.53846153847,169000,2.0,84.0
276289.0625,249500,2.0,102.0
276289.0625,259500,2.0,115.0
377109.90860215056,287000,2.0,95.0
377109.90860215056,289000,2.0,98.0
377109.90860215056,295000,2.0,97.0
276289.0625,299500,2.0,112.0
377109.90860215056,301000,2.0,98.0
377109.90860215056,520000,3.0,164.0
276289.0625,179000,2.0,85.0
212400.0,215000,2.0,89.0
306807.0909090909,275074,2.0,103.0
214222.22222222222,279000,3.0,127.0
377109.90860215056,320000,1.0,88.0
306807.0909090909,333506,3.0,124.0
306807.0909090909,435488,3.0,157.0
306807.0909090909,545737,3.0,190.0
310183.3,339000,2.0,206.0
300883.07692307694,225000,1.0,61.0
214222.22222222222,189000,2.0,85.0
259664.33333333334,199999,2.0,96.0
377109.90860215056,215000,1.0,74.0
235232.47368421053,279000,2.0,91.0
214222.22222222222,279000,2.0,105.0
306161.74074074073,335000,4.0,210.0
281484.9743589744,315800,2.0,104.0
259664.33333333334,268326,2.0,99.0
262102.2,289845,2.0,87.0
262102.2,296910,2.0,90.0
262102.2,299665,2.0,86.0
262102.2,309520,2.0,103.0
308659.81481481483,261750,2.0,84.0
278000.0,263000,1.0,90.0
278000.0,285000,2.0,95.0
377109.90860215056,290519,3.0,122.0
377109.90860215056,320000,2.0,95.0
308659.81481481483,321045,2.0,103.0
308659.81481481483,324000,2.0,89.0
308659.81481481483,341250,2.0,107.0
308659.81481481483,342750,2.0,98.0
377109.90860215056,283300,1.0,77.0
377109.90860215056,354800,2.0,100.0
377109.90860215056,570750,2.0,107.0
158629.16666666666,200000,1.0,66.0
158629.16666666666,200000,1.0,65.0
243191.66666666666,286000,3.0,117.0
250661.53846153847,285000,2.0,113.0
251578.4375,349000,3.0,280.0
282329.1666666667,290000,3.0,89.0
282329.1666666667,295000,3.0,95.0
282329.1666666667,340000,3.0,91.0
255851.85185185185,189000,1.0,50.0
250661.53846153847,149000,1.0,46.0
243191.66666666666,267000,2.0,90.0
250661.53846153847,279000,2.0,90.0
250661.53846153847,175000,1.0,60.0
243191.66666666666,185000,2.0,65.0
203822.5806451613,199000,2.0,96.0
281484.9743589744,316037,3.0,192.0
377109.90860215056,449000,3.0,165.0
377109.90860215056,565000,2.0,147.0
269781.9859154929,185000,3.0,109.0
377109.90860215056,190000,1.0,61.0
259664.33333333334,217000,2.0,85.0
377109.90860215056,249000,3.0,105.0
377109.90860215056,289000,3.0,146.0
377109.90860215056,375000,2.0,84.0
300883.07692307694,378000,4.0,325.0
377109.90860215056,465000,3.0,165.0
377109.90860215056,549000,3.0,150.0
300883.07692307694,379000,2.0,100.0
300883.07692307694,159000,2.0,90.0
259664.33333333334,149000,4.0,150.0
259664.33333333334,175000,1.0,72.0
269781.9859154929,235000,3.0,121.0
377109.90860215056,320000,3.0,121.0
269781.9859154929,219000,3.0,119.0
377109.90860215056,440000,1.0,68.0
281484.9743589744,223733,1.0,91.0
281484.9743589744,241582,2.0,105.0
281484.9743589744,243320,2.0,106.0
281484.9743589744,243771,2.0,106.0
281484.9743589744,244653,2.0,105.0
281484.9743589744,245898,2.0,106.0
281484.9743589744,245927,2.0,104.0
281484.9743589744,246575,2.0,106.0
281484.9743589744,246761,2.0,105.0
281484.9743589744,257763,2.0,106.0
281484.9743589744,261703,2.0,105.0
281484.9743589744,266002,2.0,106.0
281484.9743589744,266783,2.0,106.0
281484.9743589744,272547,2.0,106.0
281484.9743589744,299878,2.0,115.0
308659.81481481483,355250,2.0,101.0
250661.53846153847,169000,1.0,68.0
251578.4375,175000,2.0,75.0
230111.11111111112,236000,2.0,90.0
250661.53846153847,249000,2.0,91.0
262000.0,249000,2.0,91.0
108000.0,99000,2.0,65.0
155000.0,170000,2.0,77.0
251578.4375,150000,1.0,60.0
209581.3,149000,2.0,111.0
244713.63636363635,149500,1.0,75.0
258000.0,258000,3.0,123.0
377109.90860215056,275000,3.0,118.0
276289.0625,289000,2.0,115.0
296985.82608695654,298000,2.0,133.0
244713.63636363635,370000,2.0,129.0
377109.90860215056,475000,2.0,145.0
250661.53846153847,210000,2.0,85.0
250661.53846153847,225000,2.0,93.0
203822.5806451613,150000,2.0,75.0
243191.66666666666,200000,1.0,66.0
250661.53846153847,350000,2.0,133.0
210569.2,135000,1.0,62.0
207409.6,179900,2.0,81.0
261454.75,230000,2.0,93.0
349000.0,349000,4.0,261.0
298671.4285714286,254100,1.0,86.0
298671.4285714286,286000,2.0,108.0
300883.07692307694,224000,1.0,59.0
300883.07692307694,225000,1.0,62.0
269781.9859154929,153000,2.0,82.0
200050.0,160000,4.0,72.0
200050.0,175000,4.0,63.0
306161.74074074073,179000,2.0,157.0
200050.0,180000,4.0,64.0
298671.4285714286,285000,2.0,127.0
250661.53846153847,550000,2.0,160.0
250661.53846153847,225000,1.0,60.0
243191.66666666666,250000,2.0,105.0
221625.0,120000,1.0,50.0
243191.66666666666,160000,1.0,50.0
243191.66666666666,230000,2.0,78.0
203822.5806451613,205000,2.0,76.0
193260.0,220000,1.0,71.0
153333.33333333334,70000,1.0,32.0
108000.0,79000,1.0,42.0
250661.53846153847,125000,1.0,65.0
145000.0,145000,1.0,63.0
250661.53846153847,199000,3.0,105.0
250661.53846153847,250000,3.0,92.0
238700.0,250000,3.0,92.0
255851.85185185185,295000,2.0,118.0
216138.5,320000,3.0,120.0
255851.85185185185,299000,2.0,90.0
243191.66666666666,320000,2.0,104.0
377109.90860215056,595000,2.0,180.0
200050.0,135000,2.0,60.0
259664.33333333334,159000,1.0,53.0
214222.22222222222,185000,2.0,107.0
377109.90860215056,265000,2.0,125.0
281484.9743589744,289000,2.0,151.0
276289.0625,469000,3.0,210.0
255851.85185185185,288000,3.0,113.0
255851.85185185185,295000,3.0,136.0
240800.0,175000,2.0,100.0
250661.53846153847,149000,1.0,58.0
243191.66666666666,225000,2.0,80.0
255851.85185185185,254000,2.0,106.0
250661.53846153847,170000,1.0,55.0
365404.27777777775,299000,3.0,90.0
476874.0,345000,2.0,88.0
326947.82608695654,379000,3.0,117.0
394305.0,385000,2.0,80.0
380205.8823529412,445000,3.0,105.0
394305.0,545000,3.0,135.0
301236.0442477876,275000,2.0,87.0
339628.2051282051,220000,2.0,86.0
272522.1780821918,239000,2.0,80.0
272522.1780821918,239000,1.0,70.0
307248.05,265000,2.0,90.0
326947.82608695654,319000,2.0,79.0
398562.5,335000,2.0,78.0
394305.0,359000,2.0,101.0
331099.0909090909,369000,2.0,89.0
241857.14285714287,210000,1.0,68.0
301236.0442477876,267000,2.0,92.0
298666.6666666667,300000,2.0,120.0
241857.14285714287,210000,1.0,67.0
243120.0,254000,2.0,70.0
307248.05,259000,2.0,80.0
202431.84615384616,299000,3.0,160.0
435895.0,330000,2.0,105.0
380272.7272727273,350000,2.0,80.0
255851.85185185185,355000,3.0,141.0
193260.0,175000,2.0,93.0
160500.0,136000,1.0,43.0
250661.53846153847,187000,2.0,70.0
238700.0,199000,2.0,60.0
203822.5806451613,224000,3.0,114.0
282329.1666666667,247500,1.0,72.0
250661.53846153847,269000,3.0,111.0
243191.66666666666,280000,2.0,115.0
255851.85185185185,125000,1.0,60.0
275687.5,249000,2.0,106.0
243191.66666666666,140000,1.0,51.0
250661.53846153847,169000,2.0,70.0
196900.0,139000,1.0,62.0
243191.66666666666,149000,2.0,82.0
282329.1666666667,205000,2.0,76.0
243191.66666666666,260000,2.0,95.0
250661.53846153847,295000,2.0,112.0
250661.53846153847,350000,2.0,110.0
196900.0,129500,2.0,55.0
243191.66666666666,324000,3.0,109.0
243191.66666666666,345000,2.0,111.0
168000.0,168000,2.0,67.0
243191.66666666666,208000,1.0,69.0
282329.1666666667,269000,3.0,81.0
207409.6,169000,2.0,93.0
269781.9859154929,195000,1.0,80.0
377109.90860215056,220000,3.0,97.0
214222.22222222222,225000,2.0,84.0
306807.0909090909,249000,2.0,85.0
281484.9743589744,325800,2.0,108.0
234742.85714285713,225000,3.0,122.0
281484.9743589744,273450,3.0,119.0
234742.85714285713,175000,1.0,73.0
306807.0909090909,253024,2.0,91.0
306807.0909090909,264049,3.0,93.0
308659.81481481483,234600,1.0,70.0
257259.0909090909,394000,3.0,163.0
286002.75,209000,2.0,88.0
276289.0625,229000,2.0,107.0
257259.0909090909,229000,2.0,110.0
244713.63636363635,149500,3.0,110.0
269781.9859154929,271254,2.0,102.0
269781.9859154929,277532,2.0,105.0
269781.9859154929,296516,2.0,113.0
276289.0625,243750,2.0,87.0
276289.0625,244600,2.0,87.0
377109.90860215056,249000,3.0,139.0
276289.0625,259000,2.0,93.0
276289.0625,269000,2.0,92.0
276289.0625,279000,2.0,93.0
377109.90860215056,475000,2.0,110.0
308659.81481481483,273250,1.0,78.0
310183.3,416933,1.0,134.0
210569.2,260000,2.0,70.0
377109.90860215056,379000,3.0,192.0
214222.22222222222,159000,2.0,90.0
259664.33333333334,307125,3.0,132.0
377109.90860215056,379000,3.0,108.0
377109.90860215056,220000,2.0,73.0
377109.90860215056,495000,2.0,146.0
300883.07692307694,289000,3.0,107.0
298671.4285714286,339000,2.0,98.0
294489.0,244975,1.0,82.0
300883.07692307694,269000,3.0,195.0
377109.90860215056,620000,2.0,97.0
269781.9859154929,235000,1.0,93.0
249780.0,264000,2.0,82.0
269781.9859154929,159900,2.0,92.0
269781.9859154929,169000,1.0,115.0
259664.33333333334,219000,3.0,113.0
234742.85714285713,219000,1.0,70.0
269781.9859154929,239000,2.0,108.0
377109.90860215056,399000,2.0,141.0
377109.90860215056,230938,1.0,78.0
377109.90860215056,272204,2.0,91.0
377109.90860215056,302319,2.0,100.0
377109.90860215056,397705,3.0,128.0
316821.875,230000,2.0,76.0
244713.63636363635,369000,3.0,263.0
230111.11111111112,178000,1.0,71.0
255851.85185185185,249000,2.0,106.0
255851.85185185185,268000,3.0,110.0
255851.85185185185,276000,3.0,110.0
255851.85185185185,319000,2.0,123.0
255851.85185185185,320000,3.0,147.0
255851.85185185185,362000,3.0,133.0
196900.0,112500,1.0,48.0
243191.66666666666,185000,1.0,60.0
250661.53846153847,180000,2.0,83.0
255851.85185185185,278000,3.0,113.0
207409.6,259686,2.0,113.0
377109.90860215056,385000,1.0,86.0
294489.0,289165,2.0,101.0
294489.0,299583,2.0,108.0
294489.0,308622,2.0,119.0
294489.0,311985,2.0,118.0
294489.0,329185,3.0,127.0
377109.90860215056,590000,2.0,135.0
250436.55555555556,292035,1.0,110.0
261454.75,322377,3.0,140.0
262102.2,275238,2.0,126.0
261454.75,235772,2.0,79.0
250436.55555555556,269894,1.0,100.0
261454.75,257670,2.0,87.0
377109.90860215056,287700,2.0,93.0
377109.90860215056,417323,3.0,127.0
377109.90860215056,263000,2.0,105.0
244713.63636363635,180000,2.0,85.0
306161.74074074073,310000,3.0,177.0
300883.07692307694,98000,1.0,30.0
243191.66666666666,299000,2.0,85.0
105000.0,105000,1.0,42.0
115181.81818181818,105000,1.0,42.0
193260.0,95000,2.0,57.0
203822.5806451613,130000,1.0,57.0
250661.53846153847,200000,2.0,72.0
402791.4285714286,255000,2.0,80.0
301236.0442477876,275000,2.0,101.0
298666.6666666667,287000,3.0,120.0
435895.0,295000,3.0,95.0
272522.1780821918,299000,2.0,110.0
380205.8823529412,235000,1.0,69.0
272522.1780821918,235000,2.0,100.0
298666.6666666667,325000,2.0,120.0
262102.2,225000,2.0,78.0
214222.22222222222,235000,4.0,154.0
377109.90860215056,225000,2.0,80.0
147000.0,147000,2.0,75.0
237235.25,245000,2.0,135.0
306161.74074074073,295000,2.0,107.0
219000.0,219000,2.0,97.0
306161.74074074073,335000,2.0,120.0
209581.3,211430,2.0,83.0
214222.22222222222,249000,2.0,100.0
311000.0,260000,3.0,139.0
462099.0,221965,1.0,38.0
258561.90476190476,199000,1.0,63.0
229356.41025641025,155000,2.0,80.0
306238.4166666667,195000,2.0,90.0
301675.54054054053,199000,1.0,73.0
230000.0,230000,1.0,70.0
435895.0,260000,3.0,80.0
285859.0909090909,279500,2.0,87.0
285859.0909090909,299500,2.0,95.0
326947.82608695654,295000,3.0,93.0
229356.41025641025,295000,2.0,104.0
324375.0,359000,3.0,135.0
377109.90860215056,442900,1.0,81.0
300883.07692307694,269900,2.0,96.0
300883.07692307694,279900,2.0,100.0
300883.07692307694,279900,2.0,100.0
300883.07692307694,289900,2.0,100.0
300883.07692307694,289900,2.0,98.0
262102.2,329355,2.0,106.0
207409.6,248562,2.0,91.0
212400.0,230000,1.0,70.0
217366.66666666666,180000,2.0,70.0
397431.8181818182,239500,1.0,58.0
326947.82608695654,260000,2.0,91.0
394305.0,270000,1.0,32.0
326947.82608695654,280000,2.0,78.0
394305.0,295000,1.0,60.0
331099.0909090909,295000,2.0,85.0
394305.0,310000,1.0,35.0
329388.54545454547,316684,2.0,119.0
394305.0,320000,1.0,40.0
258561.90476190476,325000,2.0,88.0
329388.54545454547,342095,3.0,128.0
394305.0,365000,3.0,117.0
394305.0,380000,2.0,95.0
394305.0,439000,2.0,72.0
301675.54054054053,499000,1.0,171.0
394305.0,540000,2.0,105.0
301236.0442477876,265000,2.0,96.0
200050.0,125000,1.0,36.0
200050.0,138000,2.0,39.0
269781.9859154929,149000,2.0,87.0
377109.90860215056,220000,2.0,95.0
269781.9859154929,229000,2.0,130.0
377109.90860215056,250000,2.0,96.0
377109.90860215056,289000,2.0,91.0
286666.6666666667,325000,2.0,195.0
234742.85714285713,345000,2.0,177.0
281484.9743589744,345000,2.0,136.0
193260.0,135000,3.0,91.0
270000.0,195000,1.0,66.0
196900.0,185000,2.0,87.0
255851.85185185185,349000,2.0,113.0
158629.16666666666,120000,1.0,65.0
243191.66666666666,170000,1.0,63.0
250661.53846153847,190000,1.0,77.0
282329.1666666667,249000,2.0,80.0
282329.1666666667,349000,3.0,140.0
398562.5,370000,2.0,98.0
330187.5,319900,2.0,95.0
301236.0442477876,160000,1.0,66.0
272522.1780821918,212860,1.0,75.0
272522.1780821918,217047,1.0,75.0
272522.1780821918,228534,1.0,74.0
380272.7272727273,229000,3.0,80.0
272522.1780821918,233437,1.0,74.0
249000.0,249000,3.0,228.0
301236.0442477876,267500,2.0,93.0
272522.1780821918,271636,2.0,104.0
272522.1780821918,273439,2.0,105.0
272522.1780821918,276006,2.0,104.0
365404.27777777775,279000,2.0,80.0
272522.1780821918,279103,2.0,105.0
272522.1780821918,281812,2.0,104.0
272522.1780821918,281943,2.0,98.0
272522.1780821918,285360,2.0,110.0
273900.0,273900,2.0,94.0
273900.0,273900,2.0,86.0
365404.27777777775,415000,4.0,250.0
394305.0,682778,3.0,144.0
330187.5,349900,3.0,95.0
426354.3125,136981,1.0,71.0
301236.0442477876,297600,2.0,105.0
243120.0,297600,2.0,105.0
258561.90476190476,329900,3.0,146.0
368866.6666666667,369500,2.0,107.0
282329.1666666667,299000,2.0,100.0
160500.0,185000,2.0,68.0
203822.5806451613,240000,2.0,113.0
196900.0,289000,2.0,90.0
203822.5806451613,155000,2.0,80.0
275687.5,233000,2.0,99.0
195500.0,242000,2.0,103.0
275687.5,355000,3.0,166.0
243191.66666666666,175000,1.0,65.0
250436.55555555556,247000,2.0,110.0
216300.0,139000,1.0,58.0
285668.1,264000,2.0,102.0
